zip,lat,lgt
03237,43.423745821,-71.40119281
03240,43.574105568,-71.962831147
03241,43.702753192,-71.81136409
03242,43.177175173,-71.814282463
03243,43.530984328,-71.742013765
03244,43.118111305,-71.903003296
03245,43.743688992,-71.607749014
03246,43.553829236,-71.467385471
03249,43.560958873,-71.398351839
03251,44.050710395,-71.666170897
03253,43.634615656,-71.508175232
03254,43.705721785,-71.385749896
03255,43.324172458,-72.026847346
03256,43.629727194,-71.627212581
03257,43.418841054,-71.998143312
03258,43.254619416,-71.401429565
03259,43.863391021,-71.38795805
03260,43.353134013,-71.942656007
03261,43.213890865,-71.208749538
03262,44.003099392,-71.690195944
03263,43.30076423,-71.320940189
03264,43.751616588,-71.698776091
03266,43.797111407,-71.836347583
03268,43.387842392,-71.736521951
03269,43.526200709,-71.577216974
03272,43.321854,-72.037971
03273,43.30770419,-71.919443949
03275,43.146918984,-71.44283307
03276,43.441551544,-71.582189439
03278,43.282071579,-71.811518824
03279,43.936874714,-71.888614683
03280,43.16402294,-72.09440408
03281,43.079842723,-71.717718812
03282,43.860558165,-71.917247182
03284,43.502337566,-72.049968213
03285,43.900364642,-71.643778961
03287,43.436780969,-71.910466041
03290,43.127406595,-71.101434295
03291,43.177946875,-71.137132
03301,43.212389922,-71.532271745
03302,43.208866,-71.526628
03303,43.278441037,-71.613797263
03304,43.137008702,-71.540729223
03307,43.305510811,-71.460341848
03431,42.939968156,-72.28960856
03440,43.054292768,-71.955468739
03441,42.780103523,-72.430263662
03442,43.011560886,-71.90756167
03443,42.893657179,-72.468835349
03444,42.896152634,-72.039290912
03445,43.003759253,-72.213784527
03446,42.867563126,-72.295423141
03447,42.759997312,-72.146091183
03448,43.040580889,-72.265338423
03449,42.975816209,-71.979033902
03450,42.940515297,-72.102896355
03451,42.802414838,-72.502608533
03452,42.818709292,-72.027957439
03455,42.8975349,-72.194368125
03456,43.133001179,-72.210044993
03457,43.002395797,-72.134274925
03458,42.881629025,-71.946648216
03461,42.751374924,-72.025681433
03462,42.911294339,-72.414884413
03464,43.083302913,-72.100561769
03465,42.827391385,-72.185713972
03466,42.900560329,-72.512939949
03467,42.968032919,-72.433571971
03468,42.9138,-71.9525
03470,42.773716515,-72.359088239
03561,44.312103235,-71.778352814
03570,44.475629604,-71.177051919
03574,44.282795224,-71.687242747
03576,44.900101505,-71.461494452
03579,44.793219929,-71.169373892
03580,44.196481929,-71.747666531
03581,44.397688325,-71.181050502
03582,44.599878016,-71.492357596
03583,44.402990422,-71.471955733
03584,44.491698588,-71.558780605
03585,44.230803863,-71.898726254
03586,44.220304966,-71.790488724
03588,44.581655626,-71.222851512
03590,44.708387108,-71.572573226
03592,45.067208379,-71.363730481
03593,44.375257373,-71.297450174
03595,44.271135301,-71.511359915
03597,44.983531471,-71.486267926
03598,44.371810491,-71.618364104
03601,43.2247959,-72.301893775
03602,43.134818948,-72.334409111
03603,43.251002065,-72.407675172
03605,43.233117102,-72.188413891
03607,43.196329816,-72.269241524
03608,43.076764732,-72.411650297
03609,43.142220487,-72.447678273
03740,44.162200289,-71.972405147
03741,43.66658041,-72.04043881
03743,43.370942885,-72.3420946
03745,43.475462275,-72.327507835
03748,43.617125512,-72.126108896
03750,43.7065655,-72.203999937
03751,43.424369857,-72.069164857
03752,43.302280462,-72.125698465
03753,43.512749989,-72.128521211
03754,43.3812,-72.1405
03755,43.712250523,-72.264375427
03765,44.035911615,-72.054125552
03766,43.644564769,-72.247284894
03768,43.809459189,-72.152325465
03770,43.53303179,-72.266468442
03771,44.276750462,-72.021608503
03773,43.362664397,-72.179340312
03774,44.082685161,-72.007736167
03777,43.899047973,-72.096972233
03779,43.984871396,-72.05899772
03780,44.032652313,-71.989414617
03781,43.551255053,-72.313539789
03782,43.384527546,-72.08865336
03784,43.658527694,-72.300662551
03785,44.134056034,-71.996063364
03801,43.064701553,-70.773739036
03802,43.0803,-70.759
03809,43.456105655,-71.215439238
03810,43.513730219,-71.273447639
03811,42.833983161,-71.148351497
03812,44.083206413,-71.277029476
03813,44.009026284,-71.048704071
03814,43.772631513,-71.153752008
03815,43.2588904,-71.1341248
03816,43.678074688,-71.23858742
03817,43.863443006,-71.223558284
03818,43.974945979,-71.137117522
03819,42.925870787,-71.122679025
03820,43.190649904,-70.879535676
03821,43.194782,-70.876524
03823,43.17424159,-70.939333993
03824,43.131356128,-70.9253422
03825,43.209728551,-71.033355082
03826,42.89052843,-71.136645463
03827,42.915047494,-70.99738048
03830,43.624184726,-70.992779085
03832,43.901106,-71.0799635
03833,42.977537986,-70.966966692
03835,43.381107945,-71.064364805
03836,43.810314968,-71.089926756
03837,43.425600096,-71.314483677
03838,44.110226429,-71.186821533
03839,43.269035775,-70.988322695
03840,43.035531448,-70.845071223
03841,42.88339322,-71.177042147
03842,42.933163402,-70.821194651
03843,42.935599511,-70.839090771
03844,42.923049612,-70.879155264
03845,44.077802073,-71.137196059
03846,44.158087031,-71.183231187
03847,44.0651,-71.1289
03848,42.915757143,-71.063249062
03849,43.917508303,-71.135622665
03850,43.6429,-71.3064
03851,43.428121662,-70.995830391
03852,43.505409975,-70.971746949
03853,43.642879337,-71.27930429
03854,43.066984856,-70.7205571
03855,43.454634667,-71.144944989
03856,43.039488665,-70.947337367
03857,43.07418459,-70.94466028
03858,42.865358673,-71.045687943
03860,44.044095432,-71.127703215
03861,43.123492792,-71.006416285
03862,42.974943901,-70.829682234
03864,43.692213001,-71.110668898
03865,42.83210221,-71.093279028
03866,43.308982,-70.973968
03867,43.301005151,-70.975441157
03868,43.329435495,-70.948696029
03869,43.223203494,-70.839106481
03870,43.010808381,-70.761419355
03871,42.977167254,-70.773124706
03872,43.568416426,-71.034356579
03873,42.932702613,-71.185684015
03874,42.883322848,-70.865843828
03875,43.871243435,-71.183715005
03878,43.252891504,-70.87454964
03882,43.744965899,-71.046344503
03883,43.829753101,-71.331545177
03884,43.263447636,-71.144045716
03885,43.018501225,-70.899898915
03886,43.854799341,-71.259538341
03887,43.470688528,-71.065263479
03890,43.862106953,-71.30550559
03894,43.592556751,-71.203394549
03896,43.6351,-71.1926
03897,43.909707096,-71.328890384
03901,43.280090406,-70.850610081
03902,43.207966841,-70.62223856
03903,43.135223966,-70.785666718
03904,43.10025491,-70.735746283
03905,43.092053252,-70.691983519
03906,43.328612554,-70.761261338
03907,43.254650808,-70.603661816
03908,43.230985393,-70.781417995
03909,43.155375806,-70.655164828
03910,43.1671,-70.6045
03911,43.1425,-70.6405
04001,43.532179271,-70.915461396
04002,43.485633665,-70.664841464
04003,43.733912991,-69.994905579
04005,43.486689599,-70.461584578
04006,43.445786333,-70.351125333
04008,44.035873136,-69.879499597
04009,44.054836199,-70.728754864
04010,43.934503696,-70.904227606
04011,43.904972276,-69.963146108
04015,43.960499103,-70.523454797
04017,43.736867294,-70.114013353
04019,43.696849814,-70.105430407
04020,43.779704172,-70.807451145
04021,43.800089562,-70.26520744
04022,43.983890258,-70.803996175
04024,43.830096023,-70.680215176
04027,43.397152341,-70.905389786
04029,43.887802715,-70.661924328
04030,43.596687476,-70.693187993
04032,43.857687618,-70.100707785
04037,44.054354734,-70.959732505
04038,43.693646387,-70.452053237
04039,43.887174913,-70.344169344
04040,44.100286613,-70.67262365
04041,43.855058041,-70.836659515
04042,43.625299483,-70.624043671
04043,43.385635137,-70.544509924
04046,43.40749624,-70.473273828
04047,43.747466558,-70.89769053
04048,43.685776559,-70.779264927
04049,43.732987464,-70.696345912
04050,43.692028509,-70.155065919
04051,44.181913255,-70.893024654
04055,43.965297663,-70.6034569
04056,43.641356,-70.886622
04057,44.1008,-70.7024
04061,43.645705862,-70.729172065
04062,43.810414374,-70.416447362
04063,43.504660304,-70.386447522
04064,43.51863015,-70.387235012
04066,43.765905155,-69.970779762
04068,43.825227073,-70.918248922
04069,43.896475771,-70.183124074
04070,43.592355,-70.334872
04071,43.905154734,-70.463079353
04072,43.512297559,-70.442366983
04073,43.427320749,-70.758127004
04074,43.581990637,-70.349799487
04076,43.550374116,-70.84127709
04079,43.796838953,-69.961374664
04083,43.466177083,-70.798866381
04084,43.765156661,-70.557866754
04085,43.766528157,-70.636767368
04086,43.941589747,-69.963693104
04087,43.554109868,-70.739455233
04088,44.19338527,-70.721959164
04090,43.320706892,-70.612473439
04091,43.828189648,-70.750875847
04092,43.684549544,-70.35751791
04093,43.646284979,-70.539000751
04094,43.4175,-70.6004
04095,43.636021931,-70.910630945
04096,43.798152903,-70.179159467
04097,43.845593936,-70.236903313
04098,43.676575,-70.362662
04101,43.659069918,-70.259086905
04102,43.658788167,-70.286923625
04103,43.688645871,-70.286660339
04104,43.65839,-70.266666
04105,43.735777277,-70.264408058
04106,43.631544758,-70.272050284
04107,43.602436648,-70.230826572
04108,43.660352949,-70.192213982
04109,43.679620761,-70.199866732
04110,43.759299211,-70.200443927
04112,43.658774937,-70.257184175
04116,43.637895,-70.252335
04210,44.092887369,-70.239875334
04211,44.075941,-70.256775
04212,44.0976,-70.2269
04216,44.645940651,-70.750996546
04217,44.397472692,-70.794707425
04219,44.389617128,-70.615310829
04220,44.322723893,-70.355288944
04221,44.449208675,-70.309049132
04222,43.962832887,-70.11581528
04224,44.56181078,-70.428736148
04226,44.620227025,-70.721446675
04231,44.258179771,-70.845053983
04236,44.189901828,-70.146701918
04237,44.491106125,-70.727686884
04238,44.202641855,-70.374263431
04239,44.520818476,-70.208660547
04240,44.098336965,-70.192597922
04241,44.081362,-70.197095
04243,44.096783,-70.215608
04250,44.027774157,-70.11173097
04252,44.008601764,-70.059808947
04253,44.410432191,-70.216829058
04254,44.455983042,-70.167904515
04255,44.350702306,-70.6676217
04256,44.106668771,-70.396027683
04257,44.560527795,-70.538181715
04258,44.143913555,-70.339034412
04259,44.225638706,-70.012739276
04260,43.962869573,-70.302046023
04261,44.561868903,-70.887279791
04262,44.558911,-70.178043
04263,44.279265589,-70.125883374
04265,44.27201873,-70.031864472
04268,44.216756576,-70.563865355
04270,44.124333347,-70.506265442
04271,44.261000828,-70.493524281
04274,44.049293552,-70.380781599
04275,44.6650657,-70.627328214
04276,44.542134308,-70.564246881
04280,44.111932338,-70.074622073
04281,44.234287253,-70.507846185
04282,44.265932871,-70.248480105
04284,44.352293889,-70.058060048
04285,44.702271485,-70.428841638
04287,44.055980181,-69.969015863
04289,44.324538744,-70.540829559
04290,44.491204738,-70.434108535
04292,44.374935899,-70.434018139
04294,44.604456237,-70.227107534
04330,44.33674953,-69.759173311
04332,44.311212,-69.783834
04338,44.31448,-69.774503
04342,44.080131777,-69.744001775
04344,44.252956322,-69.792880771
04345,44.214890295,-69.791142419
04346,44.233685603,-69.756663741
04347,44.289184979,-69.799441058
04348,44.209416002,-69.499450666
04349,44.440288471,-70.063541664
04350,44.166821299,-69.947229079
04351,44.326091612,-69.865107932
04352,44.462087838,-69.959809613
04353,44.215459676,-69.608909178
04354,44.395010475,-69.42634593
04355,44.383425046,-69.951204386
04357,44.110979927,-69.823473567
04358,44.414371646,-69.540166268
04359,44.179510454,-69.759900963
04360,44.541680669,-70.014000841
04363,44.310395354,-69.581140594
04364,44.311058198,-69.961567
04401,44.824833161,-68.801800626
04402,44.801531,-68.772654
04406,45.218471664,-69.496998201
04408,44.882750103,-68.297813028
04410,45.084529026,-68.917442467
04411,44.896374486,-68.629265147
04412,44.787454435,-68.753015323
04413,45.55390464,-67.723257191
04414,45.351239083,-69.034949299
04415,45.3707,-68.9427
04416,44.60454499,-68.773791295
04417,45.224162506,-68.420525026
04418,45.065993868,-68.572396495
04419,44.802061956,-69.030011316
04421,44.403755546,-68.797490754
04422,45.06239377,-69.035540291
04424,45.679045725,-67.875258541
04426,45.186071226,-69.210218608
04427,44.982727442,-69.008918555
04428,44.813179539,-68.605154427
04429,44.73640857,-68.648255498
04430,45.628253161,-68.572356876
04434,44.791115766,-69.134007778
04435,44.960152278,-69.138426028
04438,44.599404291,-68.924248942
04441,45.504676361,-69.555015832
04442,45.467762397,-69.613111205
04443,45.174219269,-69.394233694
04444,44.738962084,-68.885962109
04448,45.252225998,-68.669794699
04449,44.990207187,-68.891546285
04450,44.91389772,-68.934552181
04451,45.581844994,-68.225758943
04453,45.176207551,-68.818902174
04454,45.542729167,-67.532829646
04455,45.363276997,-68.295115245
04456,44.881225221,-68.98701565
04457,45.370972118,-68.492771277
04459,45.531151588,-68.340254101
04460,45.611778174,-68.526230112
04461,44.948540149,-68.628387701
04462,45.660981952,-68.703786616
04463,45.251024491,-68.965031738
04464,45.284048285,-69.49612102
04468,44.946207555,-68.675645896
04471,45.900966726,-67.84364324
04472,44.565241379,-68.7021373
04473,44.88807011,-68.677718014
04474,44.726526215,-68.785782297
04475,45.178300343,-68.606250373
04476,44.473621365,-68.712819944
04478,45.753032202,-69.834019785
04479,45.137756351,-69.326993519
04481,45.245351729,-69.109209137
04485,45.350250379,-69.49513778
04487,45.410376032,-68.098865368
04488,44.882688281,-69.113651436
04489,44.9256,-68.7541
04490,45.397244876,-67.751177142
04492,45.331725535,-67.688626337
04493,45.255632788,-68.571383311
04495,45.449037958,-68.353052731
04496,44.657469248,-68.889075366
04497,45.724534756,-68.037073525
04530,43.908222373,-69.827671073
04535,44.085121438,-69.627164536
04537,43.896532121,-69.6234569
04538,43.853315281,-69.625238644
04539,43.962782023,-69.504482798
04541,43.888012254,-69.478971127
04543,44.057189455,-69.494701049
04544,43.8393835,-69.590613667
04547,43.996441831,-69.329944078
04548,43.81792566,-69.743984604
04551,44.008663419,-69.434197938
04553,44.041150462,-69.567459612
04554,43.865501581,-69.505819103
04555,44.097702406,-69.479785334
04556,43.969927824,-69.630984826
04558,43.89689195,-69.514670399
04562,43.796592392,-69.827304368
04563,44.017526745,-69.250893866
04564,43.938787809,-69.463049702
04568,43.869883745,-69.559068535
04571,43.895366394,-69.674687911
04572,44.104924915,-69.372724808
04573,43.951457343,-69.551901401
04574,44.268300445,-69.389050928
04575,43.845792684,-69.647483132
04576,43.819938282,-69.66229963
04578,43.99245264,-69.686630966
04579,43.960407975,-69.767743908
04605,44.559991344,-68.421256977
04606,44.569713471,-67.712686928
04607,44.463480586,-68.059713092
04609,44.394085028,-68.244377602
04611,44.51661575,-67.60466275
04612,44.255154339,-68.382581656
04613,44.379939828,-68.036531766
04614,44.415683493,-68.58598362
04616,44.283944892,-68.571846054
04617,44.370661179,-68.727603521
04619,45.158157442,-67.244923339
04622,44.649232703,-67.942846025
04623,44.666505702,-67.760309607
04624,44.409040981,-67.97559699
04625,44.250039757,-68.26349473
04626,44.676220411,-67.248353902
04627,44.222096795,-68.66241264
04628,44.901063223,-67.23629947
04630,44.750601716,-67.398417005
04631,44.90968769,-66.995758823
04634,44.615297753,-68.241349981
04640,44.523234073,-68.292286185
04642,44.332180193,-68.797959708
04643,44.597012244,-67.806283685
04648,44.65602057,-67.571957332
04649,44.556515096,-67.595946913
04650,44.288883822,-68.713596317
04652,44.8356614,-67.033732772
04653,44.19782964,-68.388970935
04654,44.712565709,-67.475853635
04655,44.668471244,-67.388749511
04657,44.992703586,-67.389836835
04658,44.540090318,-67.872199083
04660,44.343988218,-68.325194145
04662,44.304050143,-68.305406571
04664,44.524773672,-68.170545739
04666,44.968376554,-67.203117416
04667,44.983025871,-67.087056734
04668,45.213757285,-67.595380581
04669,44.405761203,-68.02185673
04671,45.067171996,-67.137932121
04673,44.304283582,-68.670816746
04674,44.299375087,-68.403430325
04675,44.3278,-68.2626
04676,44.345547632,-68.63796317
04677,44.495488599,-68.179301478
04679,44.274747341,-68.320137238
04680,44.494427758,-67.938305245
04681,44.169395312,-68.665337162
04683,44.222530435,-68.775343478
04684,44.483864359,-68.508453316
04685,44.157869104,-68.425648426
04686,44.961629943,-67.678186396
04691,44.765192182,-67.270351717
04693,44.395556662,-68.086959057
04694,45.118036142,-67.4325701
04730,46.123608142,-67.855654121
04732,46.611006446,-68.3888135
04733,45.805968152,-68.399515253
04734,46.485310137,-67.843939478
04735,46.4227024,-67.839543689
04736,46.872058388,-68.01705781
04739,47.036409738,-68.596122229
04740,46.644360274,-67.875635314
04742,46.769747591,-67.837730379
04743,47.24044971,-68.591225579
04744,47.2225,-68.5138
04745,47.302691092,-68.383358913
04746,47.284443216,-68.127602629
04747,46.023471573,-68.262012126
04750,46.924906485,-67.839022509
04756,47.349981521,-68.324829152
04757,46.68727081,-68.127776393
04758,46.532786204,-67.899046507
04760,46.31722295,-67.847385867
04761,46.117086819,-67.921433092
04762,46.967287682,-68.120463857
04763,46.098139835,-68.137726453
